Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 6 de mayo de 2020 20:33

Filtros aplicados: Tipología: Establecimiento de salud sin internación de diagnóstico y tratamiento; Dependencia: Municipal; Dependencia: Provincial; Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
50300842142373;C.A.P.S.   SELIG GOLDIN;Entre Ríos;Provincial;ESSIDT;PARANA;PARANÁ;LAURENCENA 63;3100;4310676;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.722878200331543;-60.5146406777385
50300152142222;C.A.P.S.  ARTURO ILLIA;Entre Ríos;Provincial;ESSIDT;COLONIA GENERAL ROCA;CONCORDIA;A 100 METROS RUTA NACIONAL Nº 14;3287;03445- 154109145;Con atención médica general por lo menos 3 días de la semana;Público;-32.10118973232094;-59.326171875
50300982142180;C.A.P.S.  BAJADA GRANDE;Entre Ríos;Provincial;ESSIDT;CONCEPCION DEL URUGUAY;URUGUAY;ALBERDI 2070 Y 19 DEL OESTE;3260;03442-441450;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.49067;-58.25819999999999
50300982142184;C.A.P.S.  BARRIO PUEBLO NUEVO;Entre Ríos;Provincial;ESSIDT;BASAVILBASO;URUGUAY;SUEYRO 525;3170;null;Con atención médica general por lo menos 3 días de la semana;Público;-32.37940011016645;-58.867528308283
50300702142190;C.A.P.S.  BELGRANO;Entre Ríos;Provincial;ESSIDT;LA PAZ;LA PAZ;BARRIO PUERTO MARQUEZ;3190;03437 429922;Con atención médica general por lo menos 3 días de la semana;Público;-32.62087018318112;-59.4140625
50300152142194;C.A.P.S.  BRASIL;Entre Ríos;Provincial;ESSIDT;PEDERNAL;CONCORDIA;JUNTA DE GOBIERNO DE PEDERNAL - 300 METROS AL NORTE COMISARIA;3203;0345-154103798;Con atención médica general por lo menos 3 días de la semana;Público;-31.672111;-58.22972600000003
50541052164064;C.A.P.S.  CAA GUAZU - PARAJE INVERNADITA;Misiones;Provincial;ESSIDT;ITACARUARE;SAN JAVIER;Lote 136- Dos Arroyos;3353;3754-456830;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.775565915557205;-55.32321631908417
50300152142206;C.A.P.S.  COLONIA AYUI;Entre Ríos;Provincial;ESSIDT;COLONIA AYUI;CONCORDIA;AVENIDA PROSPERO BOVINO S/Nº;3201;4982866;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.877557643340015;-59.150390625
50300352142209;C.A.P.S.  CONSCRIPTO BERNARDI;Entre Ríos;Provincial;ESSIDT;CONSCRIPTO BERNARDI;FEDERAL;ZONA RURAL - GENERAL PAZ S/N° - A 2 CUADRAS DE COMISARIA;3188;03454-421011;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-32.69486597787506;-58.447265625
50541122164274;C.A.P.S.  CRUCE CABALLERO;Misiones;Provincial;ESSIDT;SAN PEDRO;SAN PEDRO;Ruta Nacional 14 y Provincial;3364;null;Con atención médica general por lo menos 3 días de la semana;Público;-26.629045855086616;-54.113502502441406
50300082142213;C.A.P.S.  DIOLIRIA JOANNAS;Entre Ríos;Provincial;ESSIDT;LA CLARITA;COLÓN;CENTENARIO S/N;3269;03447 421444;Con atención médica general por lo menos 3 días de la semana;Público;-31.9759;-58.393100000000004
50300352142214;C.A.P.S.  DOMINGO VENTURA CRUCET;Entre Ríos;Provincial;ESSIDT;NUEVA VIZCAYA;FEDERAL;ROSA ECKERDT Y EVA PERON - A 100 METROS DE ESCUELA 49;3212;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-32.10118973232094;-59.326171875
50300152142215;C.A.P.S.  DON ALFREDO ENRIQUE DERUDDER;Entre Ríos;Provincial;ESSIDT;PUERTO YERUA;CONCORDIA;Avenida General Roca;3201;0345-4221604;Con atención médica general por lo menos 3 días de la semana;Público;-31.5364224;-58.01571680000001
10300842242031;C.A.P.S.  DR. ARTURO HUMBERTO ILLIA;Entre Ríos;Municipal;ESSIDT;PARANA;PARANÁ;COCRANE Y ARTIGAS PARANÁ 5;3100;0343- 4201823;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.755612404273357;-60.51016330718994
50300562142226;C.A.P.S.  DR. CARLOS ARTUSI;Entre Ríos;Provincial;ESSIDT;PUEBLO GENERAL BELGRANO;GUALEGUAYCHÚ;CONCORDIA Y ENTRE RIOS;2821;03446-499544;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-33.01748018770445;-58.47526788711548
50300152142229;C.A.P.S.  DR. CARRAZONI;Entre Ríos;Provincial;ESSIDT;NUEVA ESCOCIA;CONCORDIA;CALLE PRINCIPAL S/N° - BARRIO SANTA RITA;3201;0345-4217522;Con atención médica general por lo menos 3 días de la semana;Público;-32.249974455863295;-59.326171875
50300082142230;C.A.P.S.  DR. DIEGO PAROISSIEN;Entre Ríos;Provincial;ESSIDT;UBAJAY;COLÓN;PASAJE DE LOS PEREGRINOS 90;3287;0345- 4905075;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.7956956;-58.31457169999999
50300212142232;C.A.P.S.  DR. ESTEBAN L. MARADONA;Entre Ríos;Provincial;ESSIDT;ALDEA SALTO;DIAMANTE;ALDEA SALTO;3101;4868013;Con atención médica general por lo menos 3 días de la semana;Público;-31.9257;-60.54849999999999
50300842142235;C.A.P.S.  DR. FONTANETTO;Entre Ríos;Provincial;ESSIDT;LA PICADA;PARANÁ;RUTA 12 KM 26;3118;034434994082;Con atención médica general por lo menos 3 días de la semana;Público;-31.72353444344972;-60.29383175075054
50300842142244;C.A.P.S.  DR. JUAN JOSE ELBERG;Entre Ríos;Provincial;ESSIDT;EL PINGO;PARANÁ;SAN LORENZO ESQUINA BUENOS AIRES;3132;0343 - 4871101;Con atención médica general por lo menos 3 días de la semana;Público;-31.581726;-59.89017000000001
50300082142246;C.A.P.S.  DR. MARIANO PEDRO REBORD;Entre Ríos;Provincial;ESSIDT;COLON;COLÓN;SANGUINETTI Y GAILLARD;3280;03447 15640667;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.2228;-58.15269999999998
50300212142251;C.A.P.S.  DR. RUBEN GHIGGI;Entre Ríos;Provincial;ESSIDT;ALDEA VALLE MARIA;DIAMANTE;1º DE MAYO 134 (EN LA JTA. DE GNO.);3101;0343- 4999278;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.983161;-60.58638100000002
50300842142233;C.A.P.S.  ENF. TITA ROSARIO FALCON;Entre Ríos;Provincial;ESSIDT;TABOSSI;PARANÁ;7.5 KM DE VIALE  Calle 20 DE JUNIO 189;3111;0343 4970027;Con atención médica general por lo menos 3 días de la semana;Público;-31.797056835116557;-59.91668701171875
50300212142458;C.A.P.S.  EVA PERON;Entre Ríos;Provincial;ESSIDT;STROBEL;DIAMANTE;PARANÁ S/Nº - STROBEL;3101;03443- 4984866;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.054644690549296;-60.60539245605469
50300772142268;C.A.P.S.  GOBERNADOR LAURENCENA;Entre Ríos;Provincial;ESSIDT;ARANGUREN;NOGOYÁ;PRESIDENTE PERON Y MANTARAS;3162;03436-498991;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.916485347314385;-58.88671875
50300212142269;C.A.P.S.  GOBERNADOR RAUL URANGA;Entre Ríos;Provincial;ESSIDT;ALDEA BRASILERA;DIAMANTE;AVENIDA PRESIDENTE NICOLAS AVELLANEDA Y ENTRE RIOS S/N°;3101;03443 - 4853999;Con atención médica general por lo menos 3 días de la semana;Público;-32.69486597787506;-58.974609375
50300082142274;C.A.P.S.  HIPOLITO YRIGOYEN;Entre Ríos;Provincial;ESSIDT;COLON;COLÓN;LANTELME ENTRE SAN MARTIN Y 12 DE ABRIL;3280;null;Con atención médica general por lo menos 3 días de la semana;Público;-32.232653;-58.15503100000001
50300562142283;C.A.P.S.  JUAN BAGGIO;Entre Ríos;Provincial;ESSIDT;GUALEGUAYCHU;GUALEGUAYCHÚ;GÜEMES 1099 Y ESPAÑA - BARRIO VILLA MARIA;2820;03446-434515;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.026706293336126;-59.23828125
50300562142287;C.A.P.S.  JUAN JOSE FRANCO;Entre Ríos;Provincial;ESSIDT;GUALEGUAYCHU;GUALEGUAYCHÚ;BOULEVARD MONTANA Y SAENZ PEÑA - 1º DE MAYO;2820;03446-424162;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.69486597787506;-59.0625
50300152142290;C.A.P.S.  LA BIANCA;Entre Ríos;Provincial;ESSIDT;CONCORDIA;CONCORDIA;HIPOLITO YRIGOYEN Y CABO GONZALEZ;3200;0345-4251188;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.249974455863295;-59.58984375
50300982142473;C.A.P.S.  LA DELFINA;Entre Ríos;Provincial;ESSIDT;COLONIA ELIA;URUGUAY;EX RUTA NACIONAL 14 KM 20 (DESDE CONCEPCION DEL URUGUAY);3261;03442 -493079 (MUNIC.);Con atención médica general por lo menos 3 días de la semana;Público;-32.54681317351514;-59.23828125
50300982142475;C.A.P.S.  LAS MONTONERAS;Entre Ríos;Provincial;ESSIDT;PRONUNCIAMIENTO;URUGUAY;SANTIAGO CABRAL Y SAN MARTIN;3263;03442-496555;Con atención médica general por lo menos 3 días de la semana;Público;-32.34656674251696;-58.446900844573975
50300842142298;C.A.P.S.  LUIS A. GIANOTTI;Entre Ríos;Provincial;ESSIDT;ORO VERDE;PARANÁ;LOS CHAÑARES 400;3100;0343-4975993;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.820565981471063;-60.52051031031624
50300492142299;C.A.P.S.  LUIS MARADEY;Entre Ríos;Provincial;ESSIDT;GUALEGUAY;GUALEGUAY;SEGUNDA SECCION CHACRAS;2840;null;Con atención médica general por lo menos 3 días de la semana;Público;-32.39851580247401;-59.150390625
50300842142304;C.A.P.S.  MANUEL BELGRANO;Entre Ríos;Provincial;ESSIDT;PARANA;PARANÁ;PRONUNCIAMIENTO 751 - BARRIO BELGRANO;3100;03434352913;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.750503530837427;-60.52750110626221
10300772142002;C.A.P.S.  MARTIN FIERRO;Entre Ríos;Provincial;ESSIDT;HERNANDEZ;NOGOYÁ;Dr. Filomeno Alfaro y Corrientes;3156;03435- 491024;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.3379;-60.02729999999997
50300212142318;C.A.P.S.  NUESTRA SEÑORA DE LOS POBRES;Entre Ríos;Provincial;ESSIDT;LAS CUEVAS;DIAMANTE;LAS CUEVAS OESTE S/N°;3101;null;Con atención médica general por lo menos 3 días de la semana;Público;-32.34922245940497;-60.481109619140625
50300152142326;C.A.P.S.  OFELIA TABARES;Entre Ríos;Provincial;ESSIDT;CALABACILLA;CONCORDIA;A MEDIA CUADRA DE LA MUNICIPALIDAD DE CALABACILLA;3203;0345-213848-DR.;Con atención médica general por lo menos 3 días de la semana;Público;-32.10118973232094;-59.150390625
50300842142330;C.A.P.S.  PABLO BALBI;Entre Ríos;Provincial;ESSIDT;PARANA;PARANÁ;BOULEVARD SARMIENTO Nº 867 - BARRIO HUMITO;3100;(0343) 484-0371;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-31.727887203532397;-60.543356407457054
50300702142258;C.A.P.S.  PEDRO SALDIVIA;Entre Ríos;Provincial;ESSIDT;LA PAZ;LA PAZ;CALLE ALVARADO - BARRIO CONGO;3190;03437 425267;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-30.713503990354965;-59.4580078125
50541122164275;C.A.P.S.  POZO AZUL;Misiones;Provincial;ESSIDT;SAN PEDRO;SAN PEDRO;Ruta Provincial 17 Y RUTA PROVINCIAL 20;3364;3764394862;Con guardia permanente;Público;-26.630580372407497;-54.11418914794922
50300212142345;C.A.P.S.  PUIGGARI;Entre Ríos;Provincial;ESSIDT;PUIGGARI;DIAMANTE;CALLE SAN MARTIN 346;3103;0343-491-1505;Con atención médica general por lo menos 3 días de la semana;Público;-32.0661017;-60.6419798
50541052164056;C.A.P.S.  RESINGUERO;Misiones;Provincial;ESSIDT;FLORENTINO AMEGHINO;SAN JAVIER;Resinguero;3361;null;Con atención médica general por lo menos 3 días de la semana;Público;-27.5666695;-55.13333130000001
50300912142351;C.A.P.S.  ROSALIA PEREZ DE VERGARA;Entre Ríos;Provincial;ESSIDT;GOBERNADOR SOLA;TALA;MANUEL ALBERTI 5574;3174;03435- 15611879;Con atención médica general por lo menos 3 días de la semana;Público;-32.336531;-59.372772
50300562142353;C.A.P.S.  SAN ANTONIO;Entre Ríos;Provincial;ESSIDT;ALDEA SAN ANTONIO;GUALEGUAYCHÚ;AVENIDA LOS INMIGRANTES 515;2826;03446-497074;Con atención médica general por lo menos 3 días de la semana;Público;-32.6274049;-58.70223329999999
50300152142355;C.A.P.S.  SAN JOSE;Entre Ríos;Provincial;ESSIDT;ESTANCIA GRANDE;CONCORDIA;COLONIA YERUA;3201;(0345) 4211360 - 213848 (DR);Con atención médica general por lo menos 3 días de la semana;Público;-31.503629305773018;-58.974609375
50540982164101;C.A.P.S.  SANTO PIPO;Misiones;Provincial;ESSIDT;SANTO PIPO;SAN IGNACIO;Av. San Martín S/N;3326;(3764) 49-0315;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.1413803;-55.40956879999999
50300842142377;C.A.P.S.  TENIENTE 1° IBAÑEZ;Entre Ríos;Provincial;ESSIDT;VILLA URQUIZA;PARANÁ;HEROES DE MALVINAS S/Nº Y LOS AROMOS;3113;0343 - 4872049;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.026706293336126;-60.205078125
50300702142378;C.A.P.S.  TERESA SCHREINER;Entre Ríos;Provincial;ESSIDT;PIEDRAS BLANCAS;LA PAZ;TUYANGO Y DEL BENTEVEO;3129;03438-495064;Con atención médica general por lo menos 3 días de la semana;Público;-32.54681317351514;-59.4140625
50300982142382;C.A.P.S.  TOMAS DE ROCAMORA;Entre Ríos;Provincial;ESSIDT;HERRERA;URUGUAY;ALDO PAPA 717;3272;03442-15408412;Con atención médica general por lo menos 3 días de la semana;Público;-32.435323;-58.62619599999999
50300842142384;C.A.P.S.  VENEZUELA;Entre Ríos;Provincial;ESSIDT;SOSA;PARANÁ;RUTA PROVINCIAL 32 KM 44 - CALLE PRINCIPAL;3133;0343 - 4972033;Con atención médica general por lo menos 3 días de la semana;Público;-32.249974455863295;-59.0625
50540912164145;C.A.P.S.  VILLA BLANQUITA;Misiones;Provincial;ESSIDT;OBERA;OBERÁ;Malvinas y French;3360;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.48192830989556;-55.12321472167969
50540282265180;C.A.P.S. - BARRIO BELEN - POSADAS (MUNICIPAL);Misiones;Municipal;ESSIDT;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Calle Nº 188 y pje Peatonal;3300;3764847158;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.420611;-55.95925
50540282265176;C.A.P.S. - BARRIO LAS ROSAS (MUNICIPAL);Misiones;Municipal;ESSIDT;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Calle Zabala y Japón CH 77;3300;37644597855;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.3980755;-55.92611479999999
50540282265177;C.A.P.S. - BARRIO LATINOAMERICA (MUNICIPAL);Misiones;Municipal;ESSIDT;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Calle Potosí y Juana Azurduy;3300;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.423471;-55.934469000000036
50540282265179;C.A.P.S. - BARRIO SAN MARCOS (MUNICIPAL);Misiones;Municipal;ESSIDT;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Juan José Paso y calle 156;3300;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.417660839888942;-55.92104651033878
50540282265178;C.A.P.S. - LOS PARAISOS (MUNICIPAL);Misiones;Municipal;ESSIDT;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Calle 61 Nº 9860;3300;0376-488571;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.444744120673466;-55.88712930679321
50540282265698;C.A.P.S. - SANTA CLARA (MUNICIPAL);Misiones;Municipal;ESSIDT;GARUPA;CAPITAL;Calle el Alcazar Mz3 - Barrio Santa Clara - Garupá;3304;4580196;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.4578617;-55.847361999999976
50500072158739;C.A.P.S. 001 BARRIO SAN MARTIN.-;Mendoza;Provincial;ESSIDT;8A. SECCION;CAPITAL;CORDÓN DEL PLATA SUR S/N;5500;0261 - 4444792;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.86384319469551;-68.86408030986786
50500072157266;C.A.P.S. 002 BARRIO SAN ANTONIO.-;Mendoza;Provincial;ESSIDT;4A. SECCION;CAPITAL;VIDELA CASTILLO 2944;5500;0261 - 4306890;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.86993324840022;-68.82749497890472
50500632157312;C.A.P.S. 003 FLORENCIO P. CASALE.-;Mendoza;Provincial;ESSIDT;CARRODILLA;LUJÁN DE CUYO;INGENIERO KRAUSE Y CUTRALCÓ;5539;0261 - 4361650;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.968629;-68.84722399999998
50500212157300;C.A.P.S. 004 BARRIO LOS GLACIARES.-;Mendoza;Provincial;ESSIDT;PRESIDENTE SARMIENTO;GODOY CRUZ;IGLESIAS P. 3440;5501;0261 - 4271064;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.92162443816712;-68.8791811466217
50500282157303;C.A.P.S. 005 PASCUAL LAURIENTE.-;Mendoza;Provincial;ESSIDT;RODEO DE LA CRUZ;GUAYMALLÉN;BANDERA DE LOS ANDES 6280;5525;0261 - 4910322;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.917788873707686;-68.74366521835327
50500282158585;C.A.P.S. 006 BARRIO PATRON SANTIAGO.-;Mendoza;Provincial;ESSIDT;CAPILLA DEL ROSARIO;GUAYMALLÉN;RIVADAVIA 792;5523;0261 - 4263029;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.90343956976256;-68.77161920070648
50500282157117;C.A.P.S. 007 ANDRES BACIGALUPO.-;Mendoza;Provincial;ESSIDT;BUENA NUEVA;GUAYMALLÉN;RÓPOLO 6430;5523;0261 - 4261171;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.8975345387116;-68.76192301511765
50500212157118;C.A.P.S. 008 BARRIO HUARPES II.-;Mendoza;Provincial;ESSIDT;LAS TORTUGAS;GODOY CRUZ;SOLDADO BAIGORRIA 1255;5501;0261 - 4396429;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.95781244764359;-68.83858345068319
50500282157310;C.A.P.S. 009 LOS CORRALITOS.-;Mendoza;Provincial;ESSIDT;LOS CORRALITOS;GUAYMALLÉN;CALLE 2 DE MAYO 2023;5525;0261 - 4820056;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.89257753086629;-68.68178933858871
50500282158724;C.A.P.S. 010 NUEVA CIUDAD.-;Mendoza;Provincial;ESSIDT;GUAYMALLEN;GUAYMALLÉN;JUAN PRINGLES 2153;5519;0261 - 4311567;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.8935;-68.80759999999998
50500282158908;C.A.P.S. 011 BARRIO SANTA ELVIRA.-;Mendoza;Provincial;ESSIDT;DORREGO;GUAYMALLÉN;JUAN DÍAZ DE SOLÍS 665;5519;0261 - 4315020;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.90506748835932;-68.80822598934174
50500282157243;C.A.P.S. 012 BERMEJO.-;Mendoza;Provincial;ESSIDT;BERMEJO;GUAYMALLÉN;MATHUS HOYOS 2980;5533;0261 - 4511120;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.86724892126572;-68.78580808639526
50500282157248;C.A.P.S. 013 COLONIA SEGOVIA.-;Mendoza;Provincial;ESSIDT;COLONIA SEGOVIA;GUAYMALLÉN;RUTA PROVINCIAL 24 KM 3;5525;0261 - 4910645;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.8475548117698;-68.71464941650629
50500282158581;C.A.P.S. 014 PEDRO MOLINA.-;Mendoza;Provincial;ESSIDT;GENERAL BELGRANO;GUAYMALLÉN;GRANADEROS DE SAN MARTÍN 3300;5533;0261 - 4262151;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.8841732561497;-68.79188060760498
50500282157256;C.A.P.S. 015 EJERCITO DE LOS ANDES.-;Mendoza;Provincial;ESSIDT;DORREGO;GUAYMALLÉN;AVENIDA INGENIERO CIPOLLETTI 738;5519;0261 - 4311918;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.91007190101681;-68.83006203939658
50500282157259;C.A.P.S. 016 VILLA NUEVA.-;Mendoza;Provincial;ESSIDT;VILLA NUEVA;GUAYMALLÉN;ALPATACAL Y CHILE;5521;0261 - 4261018;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.89749144855136;-68.78120809793472
50500492157260;C.A.P.S. 017 CARLOS EVANS.-;Mendoza;Provincial;ESSIDT;LAS HERAS;LAS HERAS;JUAN CORNELIO MOYANO 195;5539;0261 - 4487355;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.84338573273646;-68.83208155632019
50500492157262;C.A.P.S. 018 RAFAEL ESPECHE Y MERCEDES DE ESPECHE.-;Mendoza;Provincial;ESSIDT;EL PLUMERILLO;LAS HERAS;J. A. SUCRE 2704;5541;0261 - 4487465;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.83974456916597;-68.82254630327225
50500492157267;C.A.P.S. 020 BARRIO 26 DE ENERO.-;Mendoza;Provincial;ESSIDT;EL RESGUARDO;LAS HERAS;BARRIO 26 DE ENERO CALLE 2 Y CALLE 19;5539;0261 - 4487632;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.83904994200501;-68.82907748222351
50500492157239;C.A.P.S. 021 EL BORBOLLON.-;Mendoza;Provincial;ESSIDT;EL BORBOLLON;LAS HERAS;SAN RAMÓN S/N;5541;0261 - 4486351;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.77792177083218;-68.7491637468338
50500492157274;C.A.P.S. 022 NAZARENO DOMIZZI.-;Mendoza;Provincial;ESSIDT;LAS HERAS (EL PASTAL);LAS HERAS;EL PASTAL S/N;5541;0261 - 152408013;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.76603295723424;-68.704354763031
50500492157105;C.A.P.S. 025 MONTEAVARO.-;Mendoza;Provincial;ESSIDT;EL ZAPALLAR;LAS HERAS;BARRIO CIR.SUB. 2 ALAS ARGENTINAS 1700;5539;0261 - 4302261;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.8641191;-68.81257649999998
50500212158494;C.A.P.S. 027 SAN FRANCISCO DEL MONTE.-;Mendoza;Provincial;ESSIDT;SAN FRANCISCO DEL MONTE;GODOY CRUZ;SAN FRANCISCO DEL MONTE 1898;5501;0261 - 4315651;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.92365540060459;-68.81985747255385
50500212157280;C.A.P.S. 028 JUAN MAURIN NAVARRO.-;Mendoza;Provincial;ESSIDT;LAS TORTUGAS;GODOY CRUZ;CERVANTES 2686;5501;0261 - 4391605;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-32.956441;-68.85044199999999
