Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 8 de mayo de 2020 23:40

Filtros aplicados: Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; Tipología: Establecimiento de salud con internación general; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
10300702342005;CLINICA BOVRIL S.A.;Entre Ríos;Privado;ESCIG;BOVRIL;LA PAZ;JUAN XXIII 168;3142;(03438) 42-1325;Bajo riesgo con internación simple;Privado;-31.342923514573652;-59.44380819797516
10060582300021;CLINICA CALCHAQUI 19 DE ENERO;Buenos Aires;Privado;ESCIG;QUILMES OESTE;QUILMES;Av. Calchaquí 24;1879;(011) 42420532;Alto riesgo con terapia intensiva;Privado;-34.728898545320234;-58.29976558685303
10220632326001;CLINICA CASTELLI S.R.L.;Chaco;Privado;ESCIG;JUAN JOSE CASTELLI;GENERAL GÜEMES;SARMIENTO 360;3705;(0364)- 447-2113;Bajo riesgo con internación simple;Privado;-25.9451695;-60.62041020000004
10580352367000;CLINICA CEMICO;Neuquén;Privado;ESCIG;NEUQUEN;CONFLUENCIA;SANTIAGO DEL ESTERO 280;8300;0299-4487140;Alto riesgo con terapia intensiva;Privado;-38.95250073915714;-68.06500196456909
10060582300023;CLINICA CENI SA;Buenos Aires;Privado;ESCIG;QUILMES OESTE;QUILMES;Andrés Baranda 1085;1878;(011) 4224-0020;Alto riesgo con terapia intensiva;Privado;-34.7261814;-58.268802300000004
10141402331005;CLINICA CENTRAL PRIVADA  S.T.I.A.;Córdoba;Privado;ESCIG;ARROYITO;SAN JUSTO;Rivadavia 339;2434;03576-423458;Bajo riesgo con internación simple;Privado;-31.4202181;-63.0500131
10620422370001;CLINICA CENTRAL S.A.;Río Negro;Privado;ESCIG;VILLA REGINA;GENERAL ROCA;General Bernardo De O higgins 109;8336;(0298) 4461887;Bajo riesgo con internación simple;Privado;-39.100928;-67.08618999999999
10300912342007;CLINICA CENTRAL S.R.L.;Entre Ríos;Privado;ESCIG;ROSARIO DEL TALA;TALA;URQUIZA 206;3174;(0343) 42-1966;Bajo riesgo con internación simple;Privado;-31.877557643340015;-59.0625
10821262384009;CLINICA CENTRO;Santa Fe;Privado;ESCIG;SAN JORGE;SAN MARTÍN;RIVADAVIA 1321;3230;null;Alto riesgo con terapia intensiva;Privado;-31.895340863170844;-61.857262775247364
10540142364499;CLINICA CENTRO (2 DE MAYO);Misiones;Privado;ESCIG;DOS DE MAYO NUCLEO I;CAINGUÁS;Misiones S/N;3364;(03755) 49-6205;Bajo riesgo con internación simple;Privado;-27.03333;-54.65
10064132300025;CLINICA CENTRO MEDICO PRIVADO SRL;Buenos Aires;Privado;ESCIG;JUNIN;JUNÍN;Quintana 249;6000;(02362) 440510;Alto riesgo con terapia intensiva;Privado;-34.5878397;-60.94567319999999
10220212326002;CLINICA CENTRO MEDICO S.R.L.;Chaco;Privado;ESCIG;PRESIDENCIA ROQUE SAENZ PENA;COMANDANTE FERNÁNDEZ;Laprida 771;3700;0364- 442-2440;Alto riesgo con terapia intensiva;Privado;-26.7849211;-60.4427503
10061752300026;CLINICA CENTRO MEDICO SA;Buenos Aires;Privado;ESCIG;COLON;COLÓN;Boulevard 17 618;2720;(02473) 430348;Bajo riesgo con internación simple;Privado;-33.8941851;-61.10275560000002
10181262339009;CLINICA CENTRO MEDICO SALADAS SRL;Corrientes;Privado;ESCIG;SALADAS;SALADAS;SARGENTO CABRAL 947;3420;421056;Bajo riesgo con internación simple;Privado;-28.2539791;-58.62252939999996
10300562342615;CLINICA CENTRO MEDICO SAN LUCAS S.A.;Entre Ríos;Privado;ESCIG;GUALEGUAYCHU;GUALEGUAYCHÚ;URQUIZA 513;2820;03446 - 435757;Alto riesgo con terapia intensiva;Privado;-33.00862750626671;-58.51052284240723
10066232300027;CLINICA CENTRO SA;Buenos Aires;Privado;ESCIG;PERGAMINO;PERGAMINO;Pueyrredón 840;2700;02477-422061;Bajo riesgo con internación simple;Privado;-33.8932098;-60.57517769999998
10820912388572;CLINICA CERES SALUD;Santa Fe;Privado;ESCIG;CERES;SAN CRISTÓBAL;ALMIRANTE BROWN 301;2340;03491-420675;Bajo riesgo con internación simple;Privado;-29.881434;-61.941611999999964
50580562367963;CLINICA CHAPELCO;Neuquén;Privado;ESCIG;SAN MARTIN DE LOS ANDES;LÁCAR;Ruta Nacional 234 y Marcelo Berbel;8316;02972429132;Mediano riesgo con internación con cuidados especiales;Privado;null;null
10140142331030;CLINICA CHUTRO S.R.L.;Córdoba;Privado;ESCIG;CORDOBA;CAPITAL;Avenida Colón 788;5000;0351-4222027;Alto riesgo con terapia intensiva;Privado;-31.4103486;-64.19376420000003
10540772364456;CLINICA CIBILS;Misiones;Privado;ESCIG;CAPIOVI;LIBERTADOR GRL. SAN MARTÍN;Los Jesuitas 310;3332;(03743) 49-3006;Bajo riesgo con internación simple;Privado;-26.9291769;-55.0591129
10064412307559;CLINICA CITY BELL;Buenos Aires;Privado;ESCIG;CITY BELL;LA PLATA;EX 7 ENTRE CANTILO Y 472;1896;null;Bajo riesgo con internación simple;Privado;-34.88000560062212;-58.05378556251526
10020012715186;CLINICA CIUDAD DE LA VIDA - OBRA SOCIAL DEL PERSONAL GRAFICO;CABA;Obra social;ESCIG;BALVANERA;COMUNA 3;ALBERTI 447/9;1096;(011) 4308-2433;Alto riesgo con terapia intensiva;Privado;-34.61505604594083;-58.40126037597656
10501052357020;CLINICA CIUDAD.-;Mendoza;Privado;ESCIG;SAN RAFAEL  (CIUDAD DE SAN RAFAEL);SAN RAFAEL;AV. EL LIBERTADOR 254;5600;0260 - 4421161;Alto riesgo con terapia intensiva;Privado;-34.61921;-68.331366
10141262335057;CLINICA CLEMIC SALUD;Córdoba;Privado;ESCIG;VILLA CURA BROCHERO;SAN ALBERTO;26 de Enero  210;5891;03544-470108;Bajo riesgo con internación simple;Privado;-31.71823;-65.00886000000003
10540562364440;CLINICA CLIDES DE SEMEG;Misiones;Privado;ESCIG;SAN VICENTE;GUARANÍ;AV LIBERTADOR 1217;3364;03755 460555;Alto riesgo con terapia intensiva;Privado;-26.994748679604;-54.48549270629883
10064902300028;CLINICA COMAHUE;Buenos Aires;Privado;ESCIG;TEMPERLEY;LOMAS DE ZAMORA;Avenida Eva Perón 4798;1834;(011) 4243-9232;Alto riesgo con terapia intensiva;Privado;-34.7525131;-58.34322929999996
10700282377007;CLINICA CON INTERNACION DE DIA DE SERVICIOS DE SALUD DE CUYO;San Juan;Privado;ESCIG;SAN JUAN;CAPITAL;MENDOZA -SUR- 922;5400;0264-4221060;Bajo riesgo con internación simple;Privado;-31.545369;-68.52499499999999
10700492377002;CLINICA CON INTERNACION DEL AREA CONSTRUCCIONES DEL PROYECTO VELADERO;San Juan;Privado;ESCIG;IGLESIA;IGLESIA;ALTA MONTAÑA;5465;null;Bajo riesgo con internación simple;Privado;-30.394791736572973;-69.21730041503906
10700492377003;CLINICA CON INTERNACION PROYECTO VELADERO;San Juan;Privado;ESCIG;IGLESIA;IGLESIA;ALTA MONTAÑA;5465;null;Bajo riesgo con internación simple;Privado;-30.3888688298276;-69.20700073242188
10821122386899;CLINICA COO CRE SER;Santa Fe;Privado;ESCIG;GOBERNADOR CRESPO;SAN JUSTO;CENTENARIO 420;3044;03498-480043;Bajo riesgo con internación simple;Privado;-30.35813;-60.39940999999999
50300562343516;CLINICA COOPERATIVA DE TRABAJO DE MEDICINA ASISTENCIAL INTEGRADA LUIS JEANNOT SUEYRO LIMITADA;Entre Ríos;Privado;ESCIG;GUALEGUAYCHU;GUALEGUAYCHÚ;Andrade 1057;2820;03446-432666;Mediano riesgo con internación con cuidados especiales;Privado;-33.01190160000001;-58.5196909
10300492342086;CLINICA COOPERATIVA DE TRABAJO MEDICO GUALEGUAY LIMITADA;Entre Ríos;Privado;ESCIG;GUALEGUAY;GUALEGUAY;Antártida Argentina 77;2840;03444 423096;Bajo riesgo con internación simple;Privado;-33.1453922;-59.3121519
10820842386757;CLINICA COOPERATIVA DE VILLA GOBERNADOR GALVEZ;Santa Fe;Privado;ESCIG;VILLA GOBERNADOR GALVEZ;ROSARIO;OPICCI Y PASAJE 2;2124;0341 - 4921114;Bajo riesgo con internación simple;Privado;-33.025432448519155;-60.63483238220215
10300982342083;CLINICA COOPERATIVA MEDICA URUGUAY;Entre Ríos;Privado;ESCIG;CONCEPCION DEL URUGUAY;URUGUAY;14 DE JULIO 377;3260;(03442) 42-2035;Alto riesgo con terapia intensiva;Privado;-32.4798286;-58.2365418
10062032300029;CLINICA CORONEL SUAREZ SA;Buenos Aires;Privado;ESCIG;CORONEL SUAREZ;CORONEL SUÁREZ;Avenida Adolfo Alsina 335;7540;(02926) 430877;Alto riesgo con terapia intensiva;Privado;-37.4566694;-61.9327452
10820562384012;CLINICA CORREA;Santa Fe;Privado;ESCIG;CORREA;IRIONDO;SAN MARTIN 744;2506;03471-492178;Bajo riesgo con internación simple;Privado;-32.8475;-61.248440000000016
10220492326004;CLINICA CORZUELA;Chaco;Privado;ESCIG;CORZUELA;GENERAL BELGRANO;CORRIENTES 160;3718;(03731)- 47-0416;Bajo riesgo con internación simple;Privado;-26.9523222;-60.969799999999964
10065812300031;CLINICA CRUZ AZUL SA;Buenos Aires;Privado;ESCIG;NECOCHEA;NECOCHEA;Calle 60 2651;7630;(02262) 526000;Alto riesgo con terapia intensiva;Privado;-38.5517061;-58.73791399999999
10660282373006;CLINICA CRUZ AZUL SA;Salta;Privado;ESCIG;SALTA;CAPITAL;Alberdi 359;4400;0387-4311561;Alto riesgo con terapia intensiva;Privado;-24.79440368184112;-65.41122436523438
10064272306569;CLINICA CRUZ CELESTE;Buenos Aires;Privado;ESCIG;VILLA LUZURIAGA;LA MATANZA;Bermúdez 2895;1754;(011) 4659-9462;Alto riesgo con terapia intensiva;Privado;-34.665999;-58.58522019999998
10780142383000;CLINICA CRUZ DEL SUR;Santa Cruz;Privado;ESCIG;CALETA OLIVIA;DESEADO;PASAJE TAMARISCOS 735;9011;(0297) 485-1470;Alto riesgo con terapia intensiva;Privado;-46.44084385982237;-67.51338958740234
10221192326005;CLINICA CUCCIOLETTA;Chaco;Privado;ESCIG;PRESIDENCIA DE LA PLAZA;PRESIDENCIA DE LA PLAZA;SUIPACHA 234;3536;(0364)- 442-0366;Bajo riesgo con internación simple;Privado;-26.999490294665854;-59.8454475402832
10580352367001;CLINICA CUTRAL CO S.R.L.;Neuquén;Privado;ESCIG;CUTRAL CO;CONFLUENCIA;SAENZ PEÑA 259;8322;0299461128;Mediano riesgo con internación con cuidados especiales;Privado;-38.9327546;-69.23274249999997
10064272305625;CLINICA CYRENE;Buenos Aires;Privado;ESCIG;LA TABLADA;LA MATANZA;Miralla 2376;1766;null;Bajo riesgo con internación simple;Privado;-34.69438379506223;-58.53784918785095
10820842386296;CLINICA DE CIRUGIA CARDIOVASCULAR MINI - INVASIVA DR. BENETTI;Santa Fe;Privado;ESCIG;ROSARIO;ROSARIO;Leandro N. Alem 1846;2000;0341-4855827;Mediano riesgo con internación con cuidados especiales;Privado;-32.9607241;-60.63154050000003
10064412306057;CLINICA DE CIRUGIA PLASTICA C.L;Buenos Aires;Privado;ESCIG;LA PLATA;LA PLATA;Avenida 1 1057;1900;(221) 483 8353;Bajo riesgo con internación simple;Privado;-34.9112337;-57.94089600000001
10500072357003;CLINICA DE CUYO.-;Mendoza;Privado;ESCIG;2A. SECCION;CAPITAL;AVENIDA JOSÉ VICENTE ZAPATA 63;5500;0261 - 155255194;Alto riesgo con terapia intensiva especializada;Privado;-32.8953239;-68.83979999999997
10141402331054;CLINICA DE ESPECIALIDADES ENRIQUE J. CARRA H. S.R.L;Córdoba;Privado;ESCIG;SAN FRANCISCO;SAN JUSTO;Boulevard 9 de Julio 1501;2400;03564-423228;Alto riesgo con terapia intensiva;Privado;-31.4312009;-62.083174499999984
10661262373007;CLINICA DE ESPECIALIDADES MEDICAS;Salta;Privado;ESCIG;SAN RAMON DE LA NUEVA ORAN;ORÁN;Egües 187;4533;03878-424746;Alto riesgo con terapia intensiva;Privado;-23.09994421253139;-64.22607421875
10940072395000;CLINICA DE ESPECIALIDADES MEDICAS PRIVADA (CEMEP);Tierra del Fuego;Privado;ESCIG;RIO GRANDE;RÍO GRANDE;20 de Junio 815;9420;(02964) 431002;Alto riesgo con terapia intensiva;Privado;-53.766114;-67.71223900000001
10700772377004;CLINICA DE ESPECIALIDADES MEDICAS VILLA KRAUSE CEMVIK S.R.L.;San Juan;Privado;ESCIG;RAWSON;RAWSON;BOULEVARD SARMIENTO OESTE 211;5425;0264-4282818;Bajo riesgo con internación simple;Privado;-31.583761;-68.538002
50820632385197;CLINICA DE FLEBOLOGIA;Santa Fe;Privado;ESCIG;SANTA FE;LA CAPITAL;Obispo Gelabert 2736;3000;0342-452-5631;Bajo riesgo con internación simple;Privado;-31.636287;-60.705510000000004
10020012315187;CLINICA DE LA CIUDAD;CABA;Privado;ESCIG;CABALLITO;COMUNA 6;ANTONIO MACHADO 66;1405;(011) 4862-8445;Alto riesgo con terapia intensiva;Privado;-34.60424779704481;-58.432674407958984
10700282377005;CLINICA DE LA CIUDAD INTERNACION Y CIRUGIA;San Juan;Privado;ESCIG;SAN JUAN;CAPITAL;SANTA FE ESTE 645;5400;0264-4272927;Bajo riesgo con internación simple;Privado;-31.538547;-68.516728
10062452300037;CLINICA DE LA COMUNIDAD;Buenos Aires;Privado;ESCIG;VILLA CATELA;ENSENADA;La Merced 383;1925;(0221) 460-2400;Mediano riesgo con internación con cuidados especiales;Privado;-34.8583414;-57.9058632
10020012315192;CLINICA DE LA ESPERANZA;CABA;Privado;ESCIG;VILLA GENERAL MITRE;COMUNA 11;Tres Arroyos 2060;1416;(011) 4588-5700;Alto riesgo con terapia intensiva;Privado;-34.6121536;-58.46633940000004
10141192335022;CLINICA DE LA FAMILIA COOPERATIVA;Córdoba;Privado;ESCIG;POZO DEL MOLLE;RÍO SEGUNDO;Clementino Mauro 155;5913;0353-4869000;Bajo riesgo con internación simple;Privado;-32.0153221;-62.911632499999996
10140142331007;CLINICA DE LA FAMILIA I;Córdoba;Privado;ESCIG;CORDOBA;CAPITAL;25 de Mayo 881;5000;4251010;Alto riesgo con terapia intensiva;Privado;-31.4162092;-64.17080520000002
10140422333292;CLINICA DE LA FAMILIA III;Córdoba;Privado;ESCIG;VILLA MARIA;GENERAL SAN MARTÍN;Larrabure 1466;5900;0353-4613900;Alto riesgo con terapia intensiva;Privado;-32.3983405;-63.256955800000014
10340352347002;CLINICA DE LA MERCED;Formosa;Privado;ESCIG;LAS LOMITAS;PATIÑO;RIVADAVIA 457;3630;(03715) 43 - 2473;Bajo riesgo con internación simple;Privado;-24.707473;-60.58865700000001
10660282373008;CLINICA DE LA MERCED;Salta;Privado;ESCIG;SALTA;CAPITAL;Alvarado 858;4400;0387-4219222;Alto riesgo con terapia intensiva;Privado;-24.790746319783015;-65.4132467508316
10140142333233;CLINICA DE LA SALUD Y EL TRABAJO;Córdoba;Privado;ESCIG;CORDOBA;CAPITAL;Deán Funes 581;5000;0351-4114528;Bajo riesgo con internación simple;Privado;-31.4137528;-64.19187750000003
10300282342009;CLINICA DE LA UNION S.A.;Entre Ríos;Privado;ESCIG;CHAJARI;FEDERACIÓN;Av. Siburu 1085;3228;03456-422000;Mediano riesgo con internación con cuidados especiales;Privado;-30.763243;-57.98446899999999
10020012315188;CLINICA DE LOS VIRREYES;CABA;Privado;ESCIG;BELGRANO;COMUNA 13;Ciudad de la Paz 1157;1428;(011) 4788-5335;Alto riesgo con terapia intensiva;Privado;-34.5694116477311;-58.449625968933105
10065682305907;CLINICA DE OJOS DR. NANO;Buenos Aires;Privado;ESCIG;MORON;MORÓN;Mendoza 45/61;1708;null;Mediano riesgo con internación con cuidados especiales;Privado;-34.6478392;-58.62259949999998
10065682317280;CLINICA DE OJOS OFTAL MEDIC;Buenos Aires;Privado;ESCIG;HAEDO;MORÓN;La Fraternidad 114;1706;null;Bajo riesgo con internación simple;Privado;-34.6428268;-58.58961569999997
10340142347003;CLINICA DEL ANGELO SRL;Formosa;Privado;ESCIG;FORMOSA;FORMOSA;AVENIDA ITALIA 1654;3600;03704-421024;Alto riesgo con terapia intensiva;Privado;-26.1709497;-58.19003190000001
10066442317525;CLINICA DEL BOSQUE DE PINAMAR SRL;Buenos Aires;Privado;ESCIG;PINAMAR;PINAMAR ;Calle Del Pejerrey 1305;7167;02254 - 40 94 90;Alto riesgo con terapia intensiva;Privado;-37.1053673;-56.86806360000003
10500842357005;CLINICA DEL ESTE.-;Mendoza;Privado;ESCIG;RIVADAVIA;RIVADAVIA;LAVALLE 680;5577;0263 - 4442555;Mediano riesgo con internación con cuidados especiales;Privado;-33.1940548;-68.46595809999997
10820842384017;CLINICA DEL LITORAL;Santa Fe;Privado;ESCIG;PEREZ;ROSARIO;AV. M. BELGRANO 1602;2121;0341-4952419;Alto riesgo con terapia intensiva;Privado;-32.99761326927377;-60.7717564702034
10380212350002;CLINICA DEL NIÑO Y EL RECIEN NACIDO S.A.;Jujuy;Privado;ESCIG;SAN SALVADOR DE JUJUY;DR. MANUEL BELGRANO;GENERAL BELGRANO 1220;4600;03884228854;Mediano riesgo con internación con cuidados especiales;Privado;-24.185722;-65.3099454
10820772384018;CLINICA DEL NORTE (INSTITUTO MEDICO);Santa Fe;Privado;ESCIG;TOSTADO;9 DE JULIO;SAN MARTIN 1711;3060;null;Bajo riesgo con internación simple;Privado;-29.23308447754547;-61.77131652832031
10066092300034;CLINICA DEL OESTE;Buenos Aires;Privado;ESCIG;PEHUAJO;PEHUAJÓ;A. Mitre 165;6450;02396-472363;Alto riesgo con terapia intensiva;Privado;-35.8088076;-61.887812999999994
10820422386274;CLINICA DEL PILAR;Santa Fe;Privado;ESCIG;FIRMAT;GENERAL LÓPEZ;SARMIENTO 1260;2630;null;Bajo riesgo con internación simple;Privado;-33.45961294713917;-61.487892866134644
10900842396000;CLINICA DEL PILAR CENA Y REINOSO S.R.L.;Tucumán;Privado;ESCIG;SAN MIGUEL DE TUCUMAN;CAPITAL;Balcarce 565;4000;0381-4004040;Alto riesgo con terapia intensiva;Privado;-26.8245222;-65.19689240000002
14700282377048;CLINICA DEL PRADO;San Juan;Privado;ESCIG;SAN JUAN;CAPITAL;TUCUMAN SUR 468;5400;0264-4200962;Bajo riesgo con internación simple;Privado;-31.539745;-68.522673
10940072395004;CLINICA DEL SANATORIO FUEGUINO DE DIAGNOSTICO Y TRATAMIENTO;Tierra del Fuego;Privado;ESCIG;RIO GRANDE;RÍO GRANDE;CORDOBA 784;9420;(02964) 425017/432068;Alto riesgo con terapia intensiva;Privado;-53.7699361;-67.70917170000001
10020012315191;CLINICA DEL SOL;CABA;Privado;ESCIG;RECOLETA;COMUNA 2;Avenida Coronel Díaz 2211;1425;(011) 4821-1000;Alto riesgo con terapia intensiva;Privado;-34.58626625351593;-58.40797662734985
10340352347004;CLINICA DEL SOL;Formosa;Privado;ESCIG;COMANDANTE FONTANA;PATIÑO;AVENIDA SAN MARTIN 172;3620;(03716) 480070;Bajo riesgo con internación simple;Privado;-25.3333325;-59.68218390000004
10180212339010;CLINICA DEL SOL SRL;Corrientes;Privado;ESCIG;CORRIENTES;CAPITAL;MEDRANO 1612;3400;455061;Alto riesgo con terapia intensiva;Privado;-27.4819809;-58.79844159999999
10340562347005;CLINICA DEL SOL SRL;Formosa;Privado;ESCIG;EL COLORADO;PIRANÉ;BUENOS AIRES 552;3603;03717-480009;Bajo riesgo con internación simple;Privado;-26.3099113;-59.36961289999999
10300702342616;CLINICA DEL SOL SRL - CIRUGIA MATERNIDAD;Entre Ríos;Privado;ESCIG;BOVRIL;LA PAZ;HIPOLITO IRIGOYEN 169;3142;(03438) - 421070;Mediano riesgo con internación con cuidados especiales;Privado;-31.342124;-59.447862999999984
10500842357007;CLINICA DEL SOL.-;Mendoza;Privado;ESCIG;RIVADAVIA;RIVADAVIA;CONSTITUCIÓN 48;5577;263 - 4443322;Mediano riesgo con internación con cuidados especiales;Privado;-33.19677891789759;-68.46517145633698
10820422386278;CLINICA DEL SUR;Santa Fe;Privado;ESCIG;VILLA CAÑAS;GENERAL LÓPEZ;CINCUENTA Y CUATRO 41;2607;null;Bajo riesgo con internación simple;Privado;-34.00192310187854;-61.60585641860962
10260212329001;CLINICA DEL VALLE ( COMODORO RIVADAVIA);Chubut;Privado;ESCIG;BARRIO CALETA OLIVARES;ESCALANTE;Avenida Alsina 656;9000;02974463121;Alto riesgo con terapia intensiva;Privado;-45.8641714;-67.49417360000001
10260772329000;CLINICA DEL VALLE (TRELEW);Chubut;Privado;ESCIG;TRELEW;RAWSON;Pellegrini 631;9100;0280-4434249;Bajo riesgo con internación simple;Privado;-43.45291889355465;-65.390625
10061262300050;CLINICA DELTA SA;Buenos Aires;Privado;ESCIG;CAMPANA;CAMPANA;Boulevard Sarmiento 154;2804;(03489) 420668;Mediano riesgo con internación con cuidados especiales;Privado;-34.1593942;-58.96288079999999
10540072365723;CLINICA DIA S.R.L;Misiones;Privado;ESCIG;APOSTOLES;APÓSTOLES;ALVEAR  714 ESQ MITRE;3350;03758-422434;Bajo riesgo con internación simple;Privado;-27.90819106728956;-55.74591066688299
10820212386265;CLINICA DIEZ DE SEPTIEMBRE;Santa Fe;Privado;ESCIG;SUNCHALES;CASTELLANOS;25 de Mayo 69;2322;03493-429300;Alto riesgo con terapia intensiva;Privado;-30.945101;-61.56568650000003
10064272316509;CLINICA DIM RIVADAVIA;Buenos Aires;Privado;ESCIG;RAMOS MEJIA;LA MATANZA;Avenida Rivadavia 14252;1704;011-5901-2129;Bajo riesgo con internación simple;Privado;-34.6412254;-58.56802290000002
10660562373010;CLINICA DIVINA MISERICORDIA;Salta;Privado;ESCIG;TARTAGAL (TARTAGAL);GRL. JOSÉ DE SAN MARTÍN;Alberdi 750;4560;421625;Mediano riesgo con internación con cuidados especiales;Privado;-22.5167734;-63.799371199999996
10820072384019;CLINICA DR PEREZ SOLARES;Santa Fe;Privado;ESCIG;LAS PAREJAS;BELGRANO;Av. 21 Nº 1173;2505;null;Bajo riesgo con internación simple;Privado;-32.678544;-61.51869899999997
10140422331314;CLINICA DR. GREGORIO MARAÑON;Córdoba;Privado;ESCIG;VILLA MARIA;GENERAL SAN MARTÍN;CATAMARCA 1364;5900;0353-4523119;Alto riesgo con terapia intensiva;Privado;-32.407391;-63.242345
10340142347006;CLINICA DR. JORGE VRSALOVIC;Formosa;Privado;ESCIG;FORMOSA;FORMOSA;JUJUY 975;3600;03717-432967;Alto riesgo con terapia intensiva;Privado;-26.1894376;-58.18051730000002
10820842384029;CLINICA DR. MAIORANO;Santa Fe;Privado;ESCIG;ARROYO SECO;ROSARIO;Avenida San Martín 663;2128;null;Bajo riesgo con internación simple;Privado;-32.9453082;-60.63633379999999
10820702384020;CLINICA DR. VALENTINI;Santa Fe;Privado;ESCIG;PILAR;LAS COLONIAS;SAN MARTIN 1523;3085;null;Bajo riesgo con internación simple;Privado;-31.43687347717463;-61.25885099172592
10500982357009;CLINICA DULONG.-;Mendoza;Privado;ESCIG;CIUDAD DE SAN MARTIN;SAN MARTÍN;BALCARCE 65;5571;0262 - 4422224;Bajo riesgo con internación simple;Privado;-33.08278;-68.47112659999999
10340562347007;CLINICA EBEN-EZER;Formosa;Privado;ESCIG;PIRANE;PIRANÉ;SAN MARTÍN 645;3606;03717-461553;Bajo riesgo con internación simple;Privado;-25.73389925699267;-59.10996437072754
10700282377006;CLINICA EL CASTAÑO;San Juan;Privado;ESCIG;SAN JUAN;CAPITAL;AVENIDA LIBERTADOR GENERAL SAN MARTIN -ESTE- 952;5400;0264-4277879;Alto riesgo con terapia intensiva;Privado;-31.533475;-68.51274699999999
10180212339014;CLINICA EL MODELO;Corrientes;Privado;ESCIG;CORRIENTES;CAPITAL;MORENO 1343;3400;436600;Alto riesgo con terapia intensiva;Privado;-27.473308;-58.83454700000004
10540142364419;CLINICA ELENA DE LA MADRE Y EL NIÑO;Misiones;Privado;ESCIG;ARISTOBULO DEL VALLE;CAINGUÁS;Mariano Moreno 753;3364;(03758) 49-0190;Bajo riesgo con internación simple;Privado;-27.0954652;-54.897263899999984
10140562334456;CLINICA EMEC;Córdoba;Privado;ESCIG;GENERAL CABRERA;JUÁREZ CELMAN;9 de Julio 446;5809;0358-4931410;Bajo riesgo con internación simple;Privado;-32.8141061;-63.87728629999998
10820282384021;CLINICA EMPALME;Santa Fe;Privado;ESCIG;EMPALME VILLA CONSTITUCION;CONSTITUCIÓN;CORRIENTES 33;2918;null;Bajo riesgo con internación simple;Privado;-33.258166908567524;-60.379700660705566
10820632384022;CLINICA ESPAÑOL;Santa Fe;Privado;ESCIG;SANTA FE;LA CAPITAL;AV. RIVADAVIA 3355;3000;0342-4530756;Alto riesgo con terapia intensiva;Privado;-31.63779771515232;-60.70194768912188
10540632365720;CLINICA ESPERANZA;Misiones;Privado;ESCIG;ESPERANZA;IGUAZÚ;Avenida Misiones 94;3378;null;Bajo riesgo con internación simple;Privado;-25.5972778;-54.57272720000003
10500072861277;CLINICA ESPERANZA CENTRO.-;Mendoza;Mutual;ESCIG;3A. SECCION;CAPITAL;L. N. ALEM 361;5500;0261 - 4293330;Alto riesgo con terapia intensiva;Privado;null;null
10500492861278;CLINICA ESPERANZA NORTE.-;Mendoza;Mutual;ESCIG;LAS HERAS;LAS HERAS;AV. SAN MARTÍN 1290;5539;0261 - 4309912;Alto riesgo con terapia intensiva;Privado;null;null
10060282300038;CLINICA ESPORA;Buenos Aires;Privado;ESCIG;ADROGUE;ALMIRANTE BROWN;Avenida Tomás Espora 645;1846;(011) 4293011;Bajo riesgo con internación simple;Privado;-34.7966031;-58.388731800000016
